Bin Id	# unique markers (of 43)	# multi-copy	Insertion branch UID	Taxonomy (contained)	Taxonomy (sister lineage)	GC	Genome size (Mbp)	Gene count	Coding density	Translation table	# descendant genomes	Lineage: GC mean	Lineage: GC std	Lineage: genome size (Mbp) mean	Lineage: genome size (Mbp) std	Lineage: gene count mean	Lineage: gene count std
maxbinned_coassembly.fa.627	19	18	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	30.779660619	0.681476	780	0.913006474183	4	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
maxbinned_coassembly.fa.628	19	16	UID2142	k__Bacteria	p__Deinococcus-Thermus;c__Deinococci	54.8852133448	0.783497	950	0.920339197215	11	169	50.1629813722	12.0228236511	4.39149491716	1.99838199454	4148.5443787	1625.20651017
maxbinned_coassembly.fa.629	16	10	UID2142	k__Bacteria	p__Cyanobacteria	33.3616329685	0.87987	1533	0.877334151636	11	169	50.1629813722	12.0228236511	4.39149491716	1.99838199454	4148.5443787	1625.20651017
maxbinned_coassembly.fa.630	13	3	UID1	k__Bacteria (root)	k__Bacteria	33.1206222685	0.987098	1359	0.908522760658	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
maxbinned_coassembly.fa.631	17	20	UID1	k__Bacteria (root)	k__Bacteria	42.5595213797	0.612427	635	0.865325989873	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
maxbinned_coassembly.fa.632	37	0	UID1	k__Bacteria (root)	k__Bacteria	40.7993333029	1.137548	1200	0.935491073783	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
maxbinned_coassembly.fa.633	35	1	UID2496	k__Bacteria;p__Spirochaetes;c__Spirochaetia	p__Elusimicrobia;c__Candidatus_Endomicrobium;o__Candidatus_Endomicrobium;f__Candidatus_Endomicrobium;g__Candidatus_Endomicrobium;s__	41.2530335705	0.680716	732	0.909483543798	11	72	38.9697421605	10.3693638763	2.60865927778	1.034157916	2440.63888889	952.666641963
maxbinned_coassembly.fa.634	35	5	UID2496	k__Bacteria;p__Spirochaetes;c__Spirochaetia	p__Elusimicrobia;c__Candidatus_Endomicrobium;o__Candidatus_Endomicrobium;f__Candidatus_Endomicrobium;g__Candidatus_Endomicrobium;s__	40.9869254979	0.787334	844	0.90249627223	11	72	38.9697421605	10.3693638763	2.60865927778	1.034157916	2440.63888889	952.666641963
maxbinned_coassembly.fa.635	5	3	UID3061	k__Bacteria;p__Proteobacteria	g__Hippea	45.6895169407	0.586222	756	0.807274377284	11	115	34.943415927	5.4594829941	1.85581446087	0.335223327464	1927.9826087	362.684243616
maxbinned_coassembly.fa.636	16	15	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	34.23349778	1.293023	1746	0.890870464021	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
maxbinned_coassembly.fa.637	37	3	UID2142	k__Bacteria	p__Deinococcus-Thermus;c__Deinococci	55.5616564127	0.666573	753	0.925016464813	11	169	50.1629813722	12.0228236511	4.39149491716	1.99838199454	4148.5443787	1625.20651017
maxbinned_coassembly.fa.638	34	5	UID2496	k__Bacteria;p__Spirochaetes;c__Spirochaetia	p__Elusimicrobia;c__Candidatus_Endomicrobium;o__Candidatus_Endomicrobium;f__Candidatus_Endomicrobium;g__Candidatus_Endomicrobium;s__	56.4417588997	0.925283	1028	0.89769832581	11	72	38.9697421605	10.3693638763	2.60865927778	1.034157916	2440.63888889	952.666641963
maxbinned_coassembly.fa.639	19	19	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	45.7602791737	0.827012	936	0.9164353117	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
maxbinned_coassembly.fa.640	32	1	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	46.6586247722	0.626718	678	0.953350629789	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
maxbinned_coassembly.fa.641	24	2	UID2142	k__Bacteria	p__Deinococcus-Thermus;c__Deinococci	42.290790634	0.686095	883	0.875645500987	11	169	50.1629813722	12.0228236511	4.39149491716	1.99838199454	4148.5443787	1625.20651017
maxbinned_coassembly.fa.642	20	3	UID2309	k__Bacteria;p__Chloroflexi	unresolved	42.0098552635	0.543263	726	0.902016150557	11	14	58.5159979235	4.80948739763	4.70641157143	1.0439035214	3933.14285714	717.183464986
maxbinned_coassembly.fa.643	37	0	UID1	k__Bacteria (root)	k__Bacteria	34.8907870854	1.150917	1203	0.925184874322	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
maxbinned_coassembly.fa.644	13	23	UID1	k__Bacteria (root)	k__Bacteria	53.8811847951	0.720901	896	0.922786901391	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
maxbinned_coassembly.fa.645	10	1	UID2310	k__Bacteria;p__Chloroflexi	c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Anaerolinea;s__Anaerolinea_thermophila	54.1782235013	0.613634	936	0.931464032306	11	2	56.2911854198	2.4415124799	4.335458	0.80308	3708.0	484.0
maxbinned_coassembly.fa.646	12	11	UID2993	k__Bacteria	p__Chlamydiae;c__Chlamydiia;o__Chlamydiales	45.5497054511	0.782892	1141	0.838820680247	11	77	42.9388897508	7.08947795852	1.8711955974	1.6729307037	1670.83116883	1381.87024973
maxbinned_coassembly.fa.647	21	13	UID2142	k__Bacteria	p__Deinococcus-Thermus;c__Deinococci	46.4304406584	0.768078	1128	0.883869867383	11	169	50.1629813722	12.0228236511	4.39149491716	1.99838199454	4148.5443787	1625.20651017
maxbinned_coassembly.fa.648	35	4	UID2307	k__Bacteria	p__Chloroflexi	55.141716583	1.486488	1568	0.892560182121	11	23	55.9597818041	5.95590811758	3.90703395652	1.73333076608	3352.7826087	1254.52443636
maxbinned_coassembly.fa.649	34	1	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	57.2210224664	0.777473	894	0.914025310204	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
maxbinned_coassembly.fa.650	14	2	UID2502	k__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Spirochaetales	f__Spirochaetaceae	42.7393509369	0.41999	673	0.881061453844	11	66	38.831279651	10.6533604201	2.51039843939	0.965063485649	2344.34848485	864.558172192
maxbinned_coassembly.fa.651	12	6	UID3060	k__Bacteria	p__Proteobacteria;c__Epsilonproteobacteria	42.282338387	0.79217	1099	0.88552078468	11	138	35.5006557556	5.60287773349	1.8351350942	0.324611407432	1912.04347826	344.862162542
maxbinned_coassembly.fa.652	15	20	UID207	k__Bacteria	p__Firmicutes;c__Clostridia;o__Thermoanaerobacterales;f__Thermodesulfobiaceae;g__Thermodesulfobium;s__Thermodesulfobium_narugense	41.2922855699	0.767756	1021	0.914579632071	11	3	33.854856506	0.0886942929174	1.904804	0.0428384824895	1913.0	40.4722126897
maxbinned_coassembly.fa.653	24	9	UID2496	k__Bacteria;p__Spirochaetes;c__Spirochaetia	p__Elusimicrobia;c__Candidatus_Endomicrobium;o__Candidatus_Endomicrobium;f__Candidatus_Endomicrobium;g__Candidatus_Endomicrobium;s__	41.4868166873	0.547169	691	0.90534917	11	72	38.9697421605	10.3693638763	2.60865927778	1.034157916	2440.63888889	952.666641963
maxbinned_coassembly.fa.654	40	0	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	54.9126858347	0.875173	937	0.913068616148	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
maxbinned_coassembly.fa.655	29	0	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	53.6782927368	0.552838	725	0.931435610432	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
maxbinned_coassembly.fa.656	38	0	UID1	k__Bacteria (root)	k__Bacteria	34.7267227761	1.112826	1164	0.944088294127	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
maxbinned_coassembly.fa.657	38	0	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	35.3583053892	1.038681	1131	0.939597431743	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
maxbinned_coassembly.fa.658	6	0	UID207	k__Bacteria	p__Dictyoglomi;c__Dictyoglomia;o__Dictyoglomales;f__Dictyoglomaceaeg__Dictyoglomus;f__Dictyoglomaceaeg__Dictyoglomus	38.3057425671	0.444714	569	0.897756760525	11	3	33.854856506	0.0886942929174	1.904804	0.0428384824895	1913.0	40.4722126897
maxbinned_coassembly.fa.659	4	22	UID2142	k__Bacteria	p__Deinococcus-Thermus;c__Deinococci	39.3151234586	0.834895	953	0.870528629349	11	169	50.1629813722	12.0228236511	4.39149491716	1.99838199454	4148.5443787	1625.20651017
maxbinned_coassembly.fa.660	12	21	UID2993	k__Bacteria	p__Chlamydiae;c__Chlamydiia;o__Chlamydiales	56.7621418045	0.763375	922	0.913850990666	11	77	42.9388897508	7.08947795852	1.8711955974	1.6729307037	1670.83116883	1381.87024973
maxbinned_coassembly.fa.661	34	5	UID1	k__Bacteria (root)	k__Bacteria	56.3154385582	0.677926	749	0.928245855742	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
maxbinned_coassembly.fa.662	8	26	UID2982	k__Bacteria	p__Planctomycetes;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae	56.6393663045	0.423926	522	0.926293739945	11	88	44.2282294983	7.81376598976	2.42188205682	2.19213346454	2142.11363636	1851.65080175
maxbinned_coassembly.fa.663	24	1	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	42.9573416234	1.015838	1067	0.892572437731	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
maxbinned_coassembly.fa.664	19	19	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	43.3705406884	0.789808	952	0.907776320321	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
maxbinned_coassembly.fa.665	20	5	UID1	k__Bacteria (root)	k__Bacteria	44.0444373139	0.511102	699	0.903565237467	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
maxbinned_coassembly.fa.666	16	8	UID2307	k__Bacteria	p__Armatimonadetes;c__Chthonomonadetes;o__Chthonomonadales;f__Chthonomonadaceae;g__Chthonomonas;s__Chthonomonas_calidirosea	43.9254269074	0.560953	793	0.885819311065	11	23	55.9597818041	5.95590811758	3.90703395652	1.73333076608	3352.7826087	1254.52443636
maxbinned_coassembly.fa.667	3	4	UID1	k__Bacteria (root)	k__Bacteria	40.9754534182	0.95166	1205	0.903705104764	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
maxbinned_coassembly.fa.668	6	0	UID2502	k__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Spirochaetales	f__Spirochaetaceae	40.7031613187	0.729221	976	0.893696149727	11	66	38.831279651	10.6533604201	2.51039843939	0.965063485649	2344.34848485	864.558172192
maxbinned_coassembly.fa.669	14	5	UID2496	k__Bacteria;p__Spirochaetes;c__Spirochaetia	p__Elusimicrobia;c__Candidatus_Endomicrobium;o__Candidatus_Endomicrobium;f__Candidatus_Endomicrobium;g__Candidatus_Endomicrobium;s__	38.0166269691	0.977809	1397	0.89600320717	11	72	38.9697421605	10.3693638763	2.60865927778	1.034157916	2440.63888889	952.666641963
maxbinned_coassembly.fa.670	22	9	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	38.0447710456	1.120769	1439	0.91054267204	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
maxbinned_coassembly.fa.671	34	5	UID1	k__Bacteria (root)	k__Bacteria	37.3789476436	0.841578	923	0.890365480086	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
maxbinned_coassembly.fa.672	9	7	UID2496	k__Bacteria;p__Spirochaetes;c__Spirochaetia	p__Elusimicrobia;c__Candidatus_Endomicrobium;o__Candidatus_Endomicrobium;f__Candidatus_Endomicrobium;g__Candidatus_Endomicrobium;s__	36.7509153022	0.881676	1023	0.914153271723	4	72	38.9697421605	10.3693638763	2.60865927778	1.034157916	2440.63888889	952.666641963
maxbinned_coassembly.fa.673	15	5	UID209	k__Bacteria	p__Thermotogae;c__Thermotogae;o__Thermotogales;f__Thermotogaceae	37.8467277269	0.750625	1155	0.86758501249	11	5443	49.2802786832	13.0437086269	3.80716384788	1.82606099193	3594.01377917	1662.99947452
maxbinned_coassembly.fa.674	11	8	UID2496	k__Bacteria;p__Spirochaetes;c__Spirochaetia	p__Elusimicrobia;c__Candidatus_Endomicrobium;o__Candidatus_Endomicrobium;f__Candidatus_Endomicrobium;g__Candidatus_Endomicrobium;s__	37.7213059576	0.56449	882	0.926732094457	11	72	38.9697421605	10.3693638763	2.60865927778	1.034157916	2440.63888889	952.666641963
maxbinned_coassembly.fa.675	30	0	UID1	k__Archaea (root)	k__Archaea	29.2272539553	1.109006	1570	0.900546976301	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
maxbinned_coassembly.fa.676	10	10	UID1	k__Bacteria (root)	k__Bacteria	37.7208402565	0.622905	848	0.911297870462	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
maxbinned_coassembly.fa.677	36	3	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	37.8929401958	0.958511	986	0.905618193218	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
maxbinned_coassembly.fa.678	10	20	UID1	k__Bacteria (root)	k__Bacteria	57.4148576299	0.877677	1289	0.94066609926	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
maxbinned_coassembly.fa.679	21	4	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	57.6373406074	0.596091	818	0.914828440624	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
maxbinned_coassembly.fa.680	12	10	UID141	k__Archaea;p__Euryarchaeota	c__Thermoplasmata;o__Thermoplasmatales;f__Thermoplasmataceae;g__Thermoplasma	29.9142531825	0.185313	313	0.92356715395	11	6	40.3223971833	3.64665690825	1.5808185	0.136625095213	1621.16666667	55.2250446406
maxbinned_coassembly.fa.681	9	18	UID141	k__Archaea;p__Euryarchaeota	c__Thermoplasmata;o__Thermoplasmatales;f__Thermoplasmataceae;g__Thermoplasma	31.7577764018	0.321389	492	0.932069859267	11	6	40.3223971833	3.64665690825	1.5808185	0.136625095213	1621.16666667	55.2250446406
maxbinned_coassembly.fa.682	6	31	UID2982	k__Bacteria	p__Planctomycetes;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae	46.9635603743	1.021196	1213	0.88627844214	11	88	44.2282294983	7.81376598976	2.42188205682	2.19213346454	2142.11363636	1851.65080175
maxbinned_coassembly.fa.683	18	21	UID2307	k__Bacteria	p__Armatimonadetes;c__Chthonomonadetes;o__Chthonomonadales;f__Chthonomonadaceae;g__Chthonomonas;s__Chthonomonas_calidirosea	46.8496982188	0.855918	997	0.915231365621	11	23	55.9597818041	5.95590811758	3.90703395652	1.73333076608	3352.7826087	1254.52443636
maxbinned_coassembly.fa.684	21	9	UID1	k__Archaea (root)	k__Archaea	34.5030045046	1.161922	1310	0.915436664423	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
maxbinned_coassembly.fa.685	21	8	UID1	k__Bacteria (root)	k__Bacteria	48.9796161321	0.672002	1002	0.904181832792	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
maxbinned_coassembly.fa.686	25	12	UID2142	k__Bacteria	p__Deinococcus-Thermus;c__Deinococci	49.5514727684	0.97809	1163	0.900837346256	11	169	50.1629813722	12.0228236511	4.39149491716	1.99838199454	4148.5443787	1625.20651017
maxbinned_coassembly.fa.687	5	1	UID2113	k__Bacteria;p__Actinobacteria;c__Actinobacteria	o__Rubrobacterales;f__Rubrobacteraceae;g__Rubrobacter	50.1438712105	0.483766	556	0.912625112141	11	8	71.7356924685	2.30444818497	5.60481075	1.85734076272	5389.0	1723.35160371
maxbinned_coassembly.fa.688	17	13	UID2329	k__Bacteria	p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales	45.9525839786	1.048422	1386	0.922925119847	11	174	29.3511519692	4.74536573391	1.46226449425	0.950537413827	1377.33908046	1002.10203496
maxbinned_coassembly.fa.689	16	14	UID1	k__Bacteria (root)	k__Bacteria	40.5683837768	0.904776	1387	0.917652546045	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
maxbinned_coassembly.fa.690	15	18	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	39.6946286913	0.549233	710	0.904149969139	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
maxbinned_coassembly.fa.691	12	5	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	39.5671686815	0.487303	584	0.898367135027	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
maxbinned_coassembly.fa.692	28	1	UID2496	k__Bacteria;p__Spirochaetes;c__Spirochaetia	p__Elusimicrobia;c__Candidatus_Endomicrobium;o__Candidatus_Endomicrobium;f__Candidatus_Endomicrobium;g__Candidatus_Endomicrobium;s__	45.7482526486	0.590322	809	0.892609457211	11	72	38.9697421605	10.3693638763	2.60865927778	1.034157916	2440.63888889	952.666641963
maxbinned_coassembly.fa.693	26	10	UID2142	k__Bacteria	p__Deinococcus-Thermus;c__Deinococci	44.4408009771	0.963673	1234	0.924230522179	11	169	50.1629813722	12.0228236511	4.39149491716	1.99838199454	4148.5443787	1625.20651017
maxbinned_coassembly.fa.694	36	0	UID1	k__Bacteria (root)	k__Bacteria	30.9088585802	0.892152	1000	0.901261220061	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
maxbinned_coassembly.fa.695	33	4	UID1	k__Bacteria (root)	k__Bacteria	33.8051390402	0.967418	1089	0.912296442696	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
maxbinned_coassembly.fa.696	16	20	UID2307	k__Bacteria	p__Armatimonadetes;c__Chthonomonadetes;o__Chthonomonadales;f__Chthonomonadaceae;g__Chthonomonas;s__Chthonomonas_calidirosea	39.522922599	0.540122	623	0.904867789129	11	23	55.9597818041	5.95590811758	3.90703395652	1.73333076608	3352.7826087	1254.52443636
maxbinned_coassembly.fa.697	19	20	UID2142	k__Bacteria	p__Deinococcus-Thermus;c__Deinococci	37.9925182618	1.271095	1466	0.874748150217	11	169	50.1629813722	12.0228236511	4.39149491716	1.99838199454	4148.5443787	1625.20651017
maxbinned_coassembly.fa.698	21	8	UID2496	k__Bacteria;p__Spirochaetes;c__Spirochaetia	p__Elusimicrobia;c__Candidatus_Endomicrobium;o__Candidatus_Endomicrobium;f__Candidatus_Endomicrobium;g__Candidatus_Endomicrobium;s__	41.0796044539	0.312985	428	0.847082128537	11	72	38.9697421605	10.3693638763	2.60865927778	1.034157916	2440.63888889	952.666641963
maxbinned_coassembly.fa.699	16	8	UID2496	k__Bacteria;p__Spirochaetes;c__Spirochaetia	p__Elusimicrobia;c__Candidatus_Endomicrobium;o__Candidatus_Endomicrobium;f__Candidatus_Endomicrobium;g__Candidatus_Endomicrobium;s__	41.2722814123	0.215314	344	0.919712605776	11	72	38.9697421605	10.3693638763	2.60865927778	1.034157916	2440.63888889	952.666641963
maxbinned_coassembly.fa.700	4	18	UID2496	k__Bacteria;p__Spirochaetes;c__Spirochaetia	p__Elusimicrobia;c__Candidatus_Endomicrobium;o__Candidatus_Endomicrobium;f__Candidatus_Endomicrobium;g__Candidatus_Endomicrobium;s__	40.0893511496	0.469384	664	0.888937415847	11	72	38.9697421605	10.3693638763	2.60865927778	1.034157916	2440.63888889	952.666641963
maxbinned_coassembly.fa.701	2	4	UID1	k__Bacteria (root)	k__Bacteria	39.8604308599	0.5431	747	0.871340452955	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
maxbinned_coassembly.fa.702	25	0	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	43.3765809568	0.373508	455	0.854701907322	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
maxbinned_coassembly.fa.703	22	0	UID2329	k__Bacteria	p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales	45.6369190698	0.433077	555	0.939576564906	11	174	29.3511519692	4.74536573391	1.46226449425	0.950537413827	1377.33908046	1002.10203496
maxbinned_coassembly.fa.704	32	3	UID2329	k__Bacteria	p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales	45.6806340496	0.566391	658	0.928821255987	11	174	29.3511519692	4.74536573391	1.46226449425	0.950537413827	1377.33908046	1002.10203496
maxbinned_coassembly.fa.705	37	0	UID1	k__Bacteria (root)	k__Bacteria	39.9777505873	0.684063	728	0.912937843444	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
maxbinned_coassembly.fa.706	39	0	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	39.0638758318	0.913084	946	0.846159827573	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
